payment_id,order_id,payment_method,payment_status,payment_date,payment_amount
45170,45170,credit_card,paid,2024-11-18 07:02:32,8004.13
45171,45171,bank_transfer,failed,2024-11-17 04:15:03,4127.1
45172,45172,credit_card,paid,2024-11-23 10:46:29,8712.76
45173,45173,paypal,paid,2024-11-09 13:52:09,1073.21
45174,45174,credit_card,paid,2024-11-26 12:29:23,4082.7
45175,45175,credit_card,paid,2024-11-26 17:01:54,15966.34
45176,45176,bank_transfer,paid,2024-11-19 17:24:37,10957.1
45177,45177,paypal,failed,2024-11-03 21:04:02,9915.84
45178,45178,apple_pay,paid,2024-11-12 10:58:25,6874.35
45179,45179,bank_transfer,refunded,2024-11-08 21:04:58,7052.06
45180,45180,paypal,paid,2024-11-07 17:18:06,7871.71
45181,45181,credit_card,paid,2024-11-09 08:39:45,4693.63
45182,45182,apple_pay,failed,2024-11-08 07:43:45,14614.76
45183,45183,google_pay,refunded,2024-11-08 03:27:26,3688.92
45184,45184,paypal,pending,2024-11-04 16:36:59,6274.15
45185,45185,paypal,pending,2024-11-20 14:02:57,2894.23
45186,45186,credit_card,paid,2024-11-30 22:09:06,4479.68
45187,45187,paypal,paid,2024-11-16 08:22:06,2065.02
45188,45188,paypal,paid,2024-11-21 09:44:31,8121.18
45189,45189,apple_pay,paid,2024-12-01 11:56:10,280.12
45190,45190,google_pay,paid,2024-11-17 09:40:08,21349.63
45191,45191,google_pay,paid,2024-11-04 17:20:55,4481.4
45192,45192,paypal,paid,2024-11-15 21:30:15,4976.43
45193,45193,bank_transfer,pending,2024-11-09 04:14:51,14940.22
45194,45194,bank_transfer,paid,2024-11-20 10:13:57,2126.64
45195,45195,bank_transfer,paid,2024-11-04 07:52:45,3981.72
45196,45196,bank_transfer,paid,2024-11-26 23:22:19,3896.1
45197,45197,apple_pay,paid,2024-11-28 18:44:25,14119.38
45198,45198,bank_transfer,paid,2024-11-08 19:29:01,9041.45
45199,45199,paypal,paid,2024-11-08 13:30:37,6177.28
45200,45200,credit_card,paid,2024-11-10 05:09:36,5900.98
45201,45201,paypal,pending,2024-11-23 14:30:13,1368.36
45202,45202,credit_card,failed,2024-11-29 22:01:54,6574.32
45203,45203,credit_card,failed,2024-11-04 02:35:31,3859.45
45204,45204,credit_card,failed,2024-11-02 14:38:40,4904.42
45205,45205,google_pay,pending,2024-12-01 06:18:03,3054.99
45206,45206,credit_card,pending,2024-11-06 23:57:08,225.73
45207,45207,paypal,paid,2024-11-17 01:42:25,12108.73
45208,45208,paypal,paid,2024-11-29 13:12:41,7320.68
45209,45209,paypal,paid,2024-11-20 14:03:11,4294.51
45210,45210,paypal,paid,2024-11-10 05:36:17,4399.61
45211,45211,google_pay,paid,2024-11-02 09:18:59,7473.17
45212,45212,google_pay,pending,2024-11-24 07:21:09,4209.47
45213,45213,apple_pay,paid,2024-11-14 01:53:49,5732.34
45214,45214,bank_transfer,paid,2024-12-01 22:52:28,4384.09
45215,45215,credit_card,paid,2024-11-19 07:25:46,4888.44
45216,45216,credit_card,paid,2024-11-29 19:31:50,2564.55
45217,45217,credit_card,paid,2024-11-14 05:23:13,8749.46
45218,45218,paypal,paid,2024-11-07 20:04:17,3490.8
45219,45219,paypal,paid,2024-11-08 16:59:40,5829.36
45220,45220,paypal,paid,2024-11-22 00:40:31,9010.17
45221,45221,paypal,paid,2024-11-11 13:57:41,3530.34
45222,45222,apple_pay,paid,2024-11-08 08:21:40,2054.98
45223,45223,bank_transfer,paid,2024-11-07 11:28:58,12323.83
45224,45224,bank_transfer,paid,2024-11-08 09:19:54,91.92
45225,45225,credit_card,paid,2024-11-15 16:18:29,3708.12
45226,45226,paypal,paid,2024-11-08 05:45:38,3530.61
45227,45227,bank_transfer,paid,2024-11-18 13:21:44,2207.34
45228,45228,paypal,paid,2024-11-07 21:39:42,14226.75
45229,45229,bank_transfer,paid,2024-11-06 05:51:26,3146.01
45230,45230,paypal,paid,2024-11-20 04:16:13,4349.5
45231,45231,paypal,paid,2024-11-07 00:39:12,864.61
45232,45232,apple_pay,paid,2024-11-14 09:37:55,5604.31
45233,45233,credit_card,paid,2024-12-01 18:44:52,6548.07
45234,45234,credit_card,paid,2024-11-08 23:14:28,5863.25
45235,45235,apple_pay,paid,2024-11-28 04:42:22,2165.7
45236,45236,apple_pay,paid,2024-12-01 13:43:01,1370.34
45237,45237,bank_transfer,paid,2024-11-21 10:54:44,14125.5
45238,45238,credit_card,paid,2024-11-01 17:58:11,3345.6
45239,45239,paypal,paid,2024-11-17 21:30:19,8584.46
45240,45240,paypal,pending,2024-11-26 06:22:35,7221.84
45241,45241,apple_pay,paid,2024-11-24 18:18:44,5886.6
45242,45242,apple_pay,paid,2024-11-29 21:49:25,4345.74
45243,45243,credit_card,paid,2024-11-20 21:42:40,126.04
45244,45244,paypal,pending,2024-11-27 05:48:48,496.64
45245,45245,bank_transfer,pending,2024-11-21 12:04:11,611.61
45246,45246,paypal,paid,2024-11-09 08:06:16,4105.01
45247,45247,credit_card,paid,2024-11-29 01:14:55,13118.28
45248,45248,apple_pay,pending,2024-11-22 08:44:58,8188.83
45249,45249,bank_transfer,paid,2024-11-30 19:12:14,2089.34
45250,45250,bank_transfer,paid,2024-11-05 00:17:24,824.04
45251,45251,bank_transfer,paid,2024-11-25 23:09:14,7711.12
45252,45252,bank_transfer,pending,2024-11-05 18:32:43,3071.15
45253,45253,credit_card,paid,2024-11-04 11:42:11,2505.3
45254,45254,paypal,paid,2024-11-11 13:50:41,4148.86
45255,45255,apple_pay,paid,2024-11-23 11:56:45,6012.08
45256,45256,credit_card,paid,2024-11-06 05:55:55,4150.59
45257,45257,apple_pay,paid,2024-11-25 02:43:30,6282.07
45258,45258,apple_pay,paid,2024-11-17 05:13:57,10793.56
45259,45259,paypal,paid,2024-11-14 18:10:14,14354.83
45260,45260,google_pay,paid,2024-11-01 19:45:51,3107.2
45261,45261,apple_pay,failed,2024-11-16 19:15:43,14056.96
45262,45262,google_pay,paid,2024-11-20 00:17:41,9166.54
45263,45263,google_pay,paid,2024-11-25 05:18:50,7649.52
45264,45264,apple_pay,paid,2024-11-15 20:51:01,9823.29
45265,45265,paypal,paid,2024-12-01 03:40:01,4103.74
45266,45266,google_pay,paid,2024-11-23 07:19:38,11248.17
45267,45267,paypal,paid,2024-11-10 21:51:08,4955.01
45268,45268,credit_card,failed,2024-11-30 21:20:06,3834.62
45269,45269,google_pay,paid,2024-11-18 04:37:37,10089.35
45270,45270,google_pay,failed,2024-11-20 03:11:31,6791.1
45271,45271,google_pay,paid,2024-11-23 22:45:37,1839.12
45272,45272,credit_card,paid,2024-11-08 22:21:25,1812.21
45273,45273,apple_pay,paid,2024-11-28 00:58:56,5590.94
45274,45274,google_pay,failed,2024-11-29 22:14:44,4582.31
45275,45275,paypal,paid,2024-11-20 19:30:52,10338.87
45276,45276,paypal,paid,2024-11-25 17:10:36,5845.98
45277,45277,bank_transfer,paid,2024-11-05 01:35:16,12566.98
45278,45278,paypal,paid,2024-11-06 23:32:33,14057.38
45279,45279,paypal,paid,2024-11-09 01:29:19,6655.02
45280,45280,bank_transfer,pending,2024-11-12 04:33:24,7842.54
45281,45281,credit_card,paid,2024-11-26 20:56:35,9870.73
45282,45282,google_pay,paid,2024-11-26 11:15:25,5910.31
45283,45283,paypal,paid,2024-11-25 11:50:01,4160.51
45284,45284,bank_transfer,paid,2024-11-19 12:31:45,6180.99
45285,45285,apple_pay,failed,2024-11-04 21:50:39,3858.46
45286,45286,apple_pay,paid,2024-11-06 00:11:18,7411.62
45287,45287,credit_card,paid,2024-11-21 19:12:10,4387.49
45288,45288,bank_transfer,paid,2024-11-19 09:48:01,1337.28
45289,45289,apple_pay,paid,2024-11-06 19:31:52,1464.56
45290,45290,paypal,paid,2024-11-27 19:34:12,5354.7
45291,45291,bank_transfer,paid,2024-12-01 14:41:54,7589.12
45292,45292,paypal,paid,2024-11-26 17:00:13,2630.99
45293,45293,google_pay,paid,2024-11-08 14:27:13,8239.84
45294,45294,google_pay,pending,2024-11-04 10:47:29,17738.69
45295,45295,paypal,paid,2024-11-21 13:10:25,3542.84
45296,45296,paypal,paid,2024-11-12 04:18:40,12942.14
45297,45297,apple_pay,paid,2024-11-03 12:20:27,4896.9
45298,45298,google_pay,paid,2024-12-01 08:37:29,10135.99
45299,45299,credit_card,paid,2024-11-10 05:10:39,15593.04
45300,45300,credit_card,refunded,2024-11-12 14:34:37,8647.44
45301,45301,paypal,paid,2024-11-04 07:16:50,971.21
45302,45302,apple_pay,paid,2024-12-02 17:14:48,5930.88
45303,45303,bank_transfer,paid,2024-11-07 11:10:42,4709.98
45304,45304,credit_card,pending,2024-11-18 00:09:05,7382.47
45305,45305,credit_card,paid,2024-11-16 05:26:43,6567.16
45306,45306,google_pay,paid,2024-11-24 01:13:10,123.22
45307,45307,credit_card,paid,2024-11-27 01:47:45,6091.29
45308,45308,bank_transfer,paid,2024-11-17 18:23:47,10363.6
45309,45309,apple_pay,paid,2024-11-26 08:03:53,9023.5
45310,45310,paypal,paid,2024-12-01 11:09:28,4620.75
45311,45311,bank_transfer,paid,2024-11-04 04:42:24,14666.51
45312,45312,google_pay,failed,2024-11-03 23:25:47,9801.9
45313,45313,apple_pay,pending,2024-11-02 21:50:28,13304.92
45314,45314,apple_pay,paid,2024-11-27 03:04:28,3840.17
45315,45315,apple_pay,paid,2024-11-29 01:21:19,4833.54
45316,45316,apple_pay,paid,2024-11-14 09:37:56,5264.72
45317,45317,paypal,paid,2024-11-27 11:24:52,7467.61
45318,45318,apple_pay,paid,2024-11-16 14:53:51,4147.37
45319,45319,paypal,pending,2024-11-03 11:46:32,1312.12
45320,45320,bank_transfer,paid,2024-11-25 19:08:59,16075.48
45321,45321,google_pay,paid,2024-11-17 11:58:51,7883.12
45322,45322,google_pay,failed,2024-11-08 06:49:14,4337.62
45323,45323,paypal,paid,2024-11-26 09:15:16,1934.38
45324,45324,apple_pay,paid,2024-11-29 13:41:32,2241.6
45325,45325,bank_transfer,paid,2024-11-13 22:07:56,15727.8
45326,45326,bank_transfer,failed,2024-11-30 03:13:44,1708.27
45327,45327,apple_pay,paid,2024-11-30 18:24:30,7145.46
45328,45328,bank_transfer,paid,2024-11-04 16:53:08,7810.84
45329,45329,credit_card,paid,2024-11-23 02:43:07,6216.11
45330,45330,paypal,paid,2024-11-19 08:59:50,10928.92
45331,45331,apple_pay,paid,2024-11-19 10:48:26,910.24
45332,45332,paypal,paid,2024-11-22 10:57:11,4314.86
45333,45333,paypal,pending,2024-11-27 19:01:58,1022.16
45334,45334,bank_transfer,failed,2024-11-13 23:03:26,2156.49
45335,45335,paypal,pending,2024-11-09 23:05:25,7353.35
45336,45336,apple_pay,paid,2024-11-29 13:06:08,211.76
45337,45337,credit_card,paid,2024-11-21 16:41:13,5743.71
45338,45338,paypal,paid,2024-11-07 00:11:47,694.81
45339,45339,credit_card,paid,2024-11-26 08:33:27,3201.16
45340,45340,google_pay,paid,2024-11-11 08:37:01,2347.26
45341,45341,paypal,paid,2024-11-02 10:41:03,3914.78
45342,45342,paypal,paid,2024-11-14 05:08:09,4337.0
45343,45343,paypal,pending,2024-12-02 14:57:32,3134.5
45344,45344,google_pay,paid,2024-11-29 16:11:50,663.45
45345,45345,credit_card,failed,2024-11-10 11:08:09,5304.54
45346,45346,paypal,refunded,2024-11-22 22:28:14,3777.62
45347,45347,credit_card,paid,2024-11-05 11:34:57,4054.22
45348,45348,paypal,paid,2024-11-22 21:28:55,3820.34
45349,45349,google_pay,paid,2024-11-19 03:03:07,6476.82
45350,45350,credit_card,paid,2024-11-21 14:27:44,4958.54
45351,45351,apple_pay,pending,2024-11-14 16:52:23,5685.4
45352,45352,paypal,paid,2024-11-09 01:56:53,7521.85
45353,45353,bank_transfer,paid,2024-11-27 07:21:25,7592.81
45354,45354,bank_transfer,failed,2024-11-05 00:03:38,7167.03
45355,45355,bank_transfer,paid,2024-11-05 13:08:13,16609.32
45356,45356,apple_pay,paid,2024-11-14 17:28:26,2089.89
45357,45357,bank_transfer,paid,2024-11-23 08:33:25,5335.66
45358,45358,credit_card,pending,2024-11-20 21:25:58,6168.91
45359,45359,google_pay,failed,2024-11-26 15:41:18,2974.3
45360,45360,google_pay,refunded,2024-11-30 01:23:10,4376.88
45361,45361,credit_card,paid,2024-11-04 06:31:30,5349.8
45362,45362,credit_card,pending,2024-11-10 10:08:19,5772.6
45363,45363,google_pay,paid,2024-11-01 19:07:21,2011.42
45364,45364,apple_pay,paid,2024-11-27 15:47:15,2201.52
45365,45365,credit_card,paid,2024-11-30 00:45:10,4846.15
45366,45366,bank_transfer,paid,2024-11-25 02:12:54,1431.2
45367,45367,apple_pay,failed,2024-11-29 19:26:00,7351.89
45368,45368,credit_card,paid,2024-11-21 04:49:50,9026.98
45369,45369,apple_pay,paid,2024-11-10 20:27:41,3202.38
45370,45370,bank_transfer,paid,2024-11-22 22:10:20,1164.21
45371,45371,apple_pay,paid,2024-11-15 09:43:59,8224.69
45372,45372,google_pay,pending,2024-11-29 15:00:48,6153.81
45373,45373,google_pay,paid,2024-11-29 03:40:19,874.1
45374,45374,apple_pay,paid,2024-11-27 06:04:26,7315.46
45375,45375,paypal,paid,2024-11-04 20:02:39,3132.23
45376,45376,apple_pay,paid,2024-11-26 05:15:06,5205.12
45377,45377,paypal,pending,2024-11-11 20:02:36,6977.82
45378,45378,credit_card,paid,2024-11-14 16:03:04,13613.62
45379,45379,google_pay,paid,2024-11-30 21:58:41,6547.05
45380,45380,apple_pay,pending,2024-11-21 23:48:20,5754.9
45381,45381,google_pay,paid,2024-11-25 02:09:59,3196.17
45382,45382,apple_pay,paid,2024-11-08 16:27:19,3970.76
45383,45383,credit_card,paid,2024-11-14 20:25:00,835.08
45384,45384,credit_card,paid,2024-11-13 08:55:10,14332.85
45385,45385,credit_card,paid,2024-12-02 10:05:29,13376.36
45386,45386,bank_transfer,pending,2024-11-11 10:39:28,255.92
45387,45387,paypal,paid,2024-11-29 11:26:35,6139.62
45388,45388,paypal,paid,2024-11-13 02:17:49,7545.92
45389,45389,bank_transfer,paid,2024-11-10 19:15:58,8642.2
45390,45390,paypal,paid,2024-11-17 22:00:14,11201.9
45391,45391,credit_card,paid,2024-11-12 17:28:02,4279.95
45392,45392,google_pay,paid,2024-11-28 17:17:58,6738.66
45393,45393,apple_pay,paid,2024-11-27 22:32:04,7441.66
45394,45394,apple_pay,refunded,2024-11-09 01:20:45,2354.76
45395,45395,credit_card,failed,2024-11-17 07:04:15,6630.92
45396,45396,bank_transfer,paid,2024-11-26 16:29:44,16217.35
45397,45397,bank_transfer,paid,2024-11-09 03:03:39,3795.78
45398,45398,google_pay,pending,2024-11-28 21:55:57,3519.85
45399,45399,paypal,paid,2024-11-28 08:31:52,6568.56
45400,45400,google_pay,paid,2024-11-03 06:20:19,312.58
45401,45401,bank_transfer,pending,2024-11-08 01:35:22,5129.86
45402,45402,bank_transfer,pending,2024-12-01 23:24:54,4112.44
45403,45403,credit_card,paid,2024-11-25 13:41:43,16542.02
45404,45404,bank_transfer,paid,2024-11-13 22:24:16,5107.0
45405,45405,paypal,paid,2024-11-07 15:47:18,836.12
45406,45406,bank_transfer,paid,2024-11-26 01:10:26,4355.9
45407,45407,google_pay,paid,2024-11-30 19:46:32,5824.68
45408,45408,credit_card,paid,2024-11-17 13:25:34,1527.12
45409,45409,apple_pay,paid,2024-11-15 08:52:17,318.44
45410,45410,apple_pay,paid,2024-11-25 20:32:52,3203.43
45411,45411,credit_card,pending,2024-11-11 09:41:13,1351.72
45412,45412,bank_transfer,paid,2024-11-06 20:47:40,4361.22
45413,45413,bank_transfer,paid,2024-11-26 12:32:47,7092.91
45414,45414,bank_transfer,paid,2024-11-27 02:17:15,8766.04
45415,45415,bank_transfer,paid,2024-11-16 11:42:56,1703.42
45416,45416,paypal,paid,2024-11-21 00:54:12,1895.6
45417,45417,google_pay,failed,2024-11-26 12:52:43,6122.48
45418,45418,apple_pay,paid,2024-11-07 07:56:36,3963.74
45419,45419,paypal,paid,2024-11-06 13:48:22,1500.14
45420,45420,paypal,paid,2024-12-02 05:40:29,7512.87
45421,45421,paypal,paid,2024-11-25 00:37:41,2150.16
45422,45422,bank_transfer,paid,2024-11-05 06:57:54,5028.8
45423,45423,google_pay,paid,2024-11-28 11:09:30,1829.07
45424,45424,apple_pay,paid,2024-11-28 07:26:07,12134.25
45425,45425,apple_pay,paid,2024-11-05 14:09:35,1326.28
45426,45426,google_pay,paid,2024-11-05 04:44:50,10376.33
45427,45427,bank_transfer,failed,2024-11-17 05:08:59,8258.82
45428,45428,bank_transfer,failed,2024-11-10 15:47:44,4292.45
45429,45429,google_pay,paid,2024-11-29 19:08:52,4979.48
45430,45430,bank_transfer,paid,2024-11-25 06:01:41,6569.22
45431,45431,bank_transfer,paid,2024-11-03 07:11:53,2911.72
45432,45432,bank_transfer,paid,2024-11-18 16:31:33,2167.68
45433,45433,paypal,paid,2024-11-13 02:33:41,9056.23
45434,45434,google_pay,paid,2024-11-13 06:37:57,8107.81
45435,45435,google_pay,paid,2024-11-24 17:38:59,4869.35
45436,45436,credit_card,paid,2024-11-29 01:14:59,11660.89
45437,45437,apple_pay,paid,2024-11-25 10:44:25,4081.8
45438,45438,credit_card,paid,2024-11-24 20:50:03,4602.3
45439,45439,credit_card,paid,2024-11-06 07:33:48,1456.46
45440,45440,paypal,paid,2024-11-16 05:26:48,9567.86
45441,45441,credit_card,pending,2024-11-23 16:46:25,14264.53
45442,45442,bank_transfer,paid,2024-11-03 21:28:14,5682.23
45443,45443,bank_transfer,paid,2024-11-26 02:52:53,8335.0
45444,45444,paypal,paid,2024-11-09 11:40:57,7200.63
45445,45445,google_pay,pending,2024-11-19 14:45:11,2074.9
45446,45446,paypal,paid,2024-11-29 07:36:05,4228.65
45447,45447,credit_card,paid,2024-11-22 00:30:02,6664.36
45448,45448,bank_transfer,failed,2024-11-11 07:05:05,7012.83
45449,45449,credit_card,paid,2024-11-30 17:08:22,5097.13
45450,45450,google_pay,pending,2024-11-22 16:03:25,11004.25
45451,45451,paypal,paid,2024-11-04 16:17:57,13242.78
45452,45452,apple_pay,failed,2024-11-28 13:21:16,6183.27
45453,45453,bank_transfer,paid,2024-11-29 11:21:06,6275.74
45454,45454,credit_card,paid,2024-11-30 06:51:12,10640.48
45455,45455,apple_pay,paid,2024-11-06 07:11:20,5919.84
45456,45456,paypal,paid,2024-11-08 15:48:26,4749.12
45457,45457,apple_pay,paid,2024-11-16 14:01:36,9308.37
45458,45458,paypal,paid,2024-11-14 16:43:29,2095.88
45459,45459,google_pay,refunded,2024-12-01 13:23:38,4900.47
45460,45460,credit_card,failed,2024-11-12 23:50:00,2952.05
45461,45461,paypal,paid,2024-11-13 01:29:23,5851.42
45462,45462,paypal,paid,2024-11-20 14:30:44,17444.32
45463,45463,google_pay,paid,2024-11-03 07:20:53,9281.69
45464,45464,credit_card,failed,2024-11-03 08:15:28,9477.25
45465,45465,apple_pay,paid,2024-11-08 20:54:49,1394.02
45466,45466,apple_pay,pending,2024-11-21 12:47:43,8570.13
45467,45467,paypal,refunded,2024-11-22 19:48:30,3481.06
45468,45468,bank_transfer,paid,2024-11-14 03:30:35,5789.46
45469,45469,bank_transfer,paid,2024-11-19 00:41:30,6637.28
45470,45470,bank_transfer,paid,2024-11-05 02:31:58,10225.38
45471,45471,credit_card,paid,2024-11-27 16:30:41,3616.02
45472,45472,credit_card,paid,2024-11-30 15:12:08,7910.87
45473,45473,google_pay,paid,2024-11-28 01:35:15,9421.45
45474,45474,paypal,refunded,2024-11-18 02:06:31,6507.59
45475,45475,credit_card,paid,2024-11-25 18:49:06,11537.75
45476,45476,credit_card,paid,2024-11-15 10:59:45,5095.69
45477,45477,apple_pay,paid,2024-11-24 19:29:23,14585.41
45478,45478,apple_pay,paid,2024-12-01 06:14:26,9770.45
45479,45479,paypal,paid,2024-11-21 08:11:29,4036.55
45480,45480,paypal,paid,2024-11-04 11:22:03,9599.95
45481,45481,bank_transfer,paid,2024-11-16 04:59:19,12445.58
45482,45482,credit_card,paid,2024-11-15 07:29:41,10900.35
45483,45483,apple_pay,paid,2024-11-16 07:36:45,14216.07
45484,45484,google_pay,paid,2024-11-01 10:29:25,772.63
45485,45485,credit_card,paid,2024-12-01 04:39:32,7297.32
45486,45486,google_pay,paid,2024-11-24 16:08:01,9900.23
45487,45487,bank_transfer,paid,2024-11-12 20:46:17,2037.87
45488,45488,google_pay,paid,2024-11-06 12:33:54,18.12
45489,45489,bank_transfer,refunded,2024-11-10 08:06:51,3348.52
45490,45490,paypal,paid,2024-11-06 15:26:37,2800.24
45491,45491,apple_pay,pending,2024-11-02 22:02:07,10056.27
45492,45492,bank_transfer,paid,2024-11-27 09:24:10,10476.84
45493,45493,apple_pay,refunded,2024-11-04 22:48:47,8469.4
45494,45494,google_pay,paid,2024-11-02 11:34:07,3039.74
45495,45495,credit_card,failed,2024-11-21 08:51:13,3712.2
45496,45496,apple_pay,paid,2024-11-18 20:30:13,3773.45
45497,45497,credit_card,paid,2024-11-27 06:04:03,5619.96
45498,45498,credit_card,failed,2024-11-07 10:16:54,139.26
45499,45499,apple_pay,paid,2024-11-26 13:40:53,6010.42
45500,45500,paypal,paid,2024-11-14 09:14:12,9312.48
45501,45501,paypal,paid,2024-11-17 04:24:18,3946.83
45502,45502,bank_transfer,paid,2024-11-15 08:38:28,8048.12
45503,45503,apple_pay,refunded,2024-11-14 23:05:06,8890.49
45504,45504,google_pay,paid,2024-11-25 02:57:29,969.22
45505,45505,google_pay,paid,2024-11-24 04:59:17,3625.97
45506,45506,credit_card,paid,2024-11-10 08:29:17,12419.62
45507,45507,credit_card,paid,2024-11-05 05:29:37,1812.58
45508,45508,bank_transfer,pending,2024-11-22 17:38:30,4981.78
45509,45509,paypal,paid,2024-11-17 07:56:41,5914.07
45510,45510,paypal,refunded,2024-11-21 18:33:38,16.62
45511,45511,bank_transfer,paid,2024-11-27 22:30:17,4480.67
45512,45512,google_pay,paid,2024-11-20 14:33:24,2697.6
45513,45513,google_pay,paid,2024-11-29 11:11:58,1166.75
45514,45514,google_pay,paid,2024-11-28 21:12:55,7636.08
45515,45515,credit_card,paid,2024-11-07 21:48:26,12853.67
45516,45516,apple_pay,paid,2024-11-25 03:15:37,6831.52
45517,45517,bank_transfer,paid,2024-11-02 08:13:04,9023.31
45518,45518,bank_transfer,paid,2024-11-13 11:26:29,18930.34
45519,45519,credit_card,paid,2024-11-04 12:51:37,1761.18
45520,45520,paypal,paid,2024-11-29 17:30:36,144.21
45521,45521,bank_transfer,paid,2024-11-11 05:37:26,5159.71
45522,45522,google_pay,paid,2024-11-04 23:26:30,9077.67
45523,45523,google_pay,paid,2024-11-22 23:51:31,11262.14
45524,45524,credit_card,failed,2024-11-18 15:27:51,7291.35
45525,45525,apple_pay,paid,2024-11-27 12:43:04,9575.15
45526,45526,google_pay,pending,2024-11-23 05:56:11,6042.75
45527,45527,bank_transfer,paid,2024-11-14 16:17:39,1670.06
45528,45528,bank_transfer,paid,2024-11-18 12:49:43,12331.68
45529,45529,paypal,paid,2024-11-10 14:34:04,645.64
45530,45530,credit_card,paid,2024-11-30 18:13:17,3823.93
45531,45531,paypal,paid,2024-11-17 02:46:38,1641.44
45532,45532,bank_transfer,paid,2024-11-06 03:37:52,5800.3
45533,45533,google_pay,refunded,2024-11-27 07:23:47,2813.58
45534,45534,credit_card,paid,2024-11-24 16:42:17,6135.44
45535,45535,credit_card,paid,2024-11-05 11:38:51,5496.08
45536,45536,credit_card,paid,2024-11-23 22:29:51,1935.41
45537,45537,bank_transfer,paid,2024-11-28 06:33:03,5573.23
45538,45538,google_pay,paid,2024-11-17 01:04:47,7276.74
