shipment_id,order_id,shipment_status,shipment_provider,shipped_date,delivered_date
54456,54456,delivered,InPost,2025-12-18 15:29:51,2025-12-19 15:29:51
54457,54457,cancelled,,,
54458,54458,shipped,DPD,2026-02-04 11:55:59,
54459,54459,processing,DHL,,
54460,54460,processing,DHL,,
54461,54461,shipped,UPS,2025-06-21 22:07:59,
54462,54462,processing,InPost,,
54463,54463,delivered,DHL,2025-09-15 02:22:08,2025-09-25 02:22:08
54464,54464,delivered,DHL,2026-03-04 17:59:18,2026-03-12 17:59:18
54465,54465,processing,DPD,,
54466,54466,delivered,InPost,2025-09-24 22:04:06,2025-09-26 22:04:06
54467,54467,cancelled,,,
54468,54468,processing,InPost,,
54469,54469,processing,FedEx,,
54470,54470,processing,UPS,,
54471,54471,delivered,InPost,2025-07-01 04:21:29,2025-07-11 04:21:29
54472,54472,delivered,DHL,2026-05-01 07:59:51,2026-05-06 07:59:51
54473,54473,delivered,InPost,2025-09-26 04:57:30,2025-10-04 04:57:30
54474,54474,processing,DPD,,
54475,54475,cancelled,,,
54476,54476,delivered,DHL,2025-11-22 17:04:48,2025-11-30 17:04:48
54477,54477,delivered,UPS,2025-06-05 02:46:03,2025-06-08 02:46:03
54478,54478,cancelled,,,
54479,54479,processing,UPS,,
54480,54480,delivered,InPost,2025-12-19 05:54:53,2025-12-29 05:54:53
54481,54481,delivered,InPost,2025-08-13 05:56:43,2025-08-17 05:56:43
54482,54482,shipped,FedEx,2025-06-05 22:45:51,
54483,54483,delivered,DPD,2025-05-22 19:00:59,2025-05-31 19:00:59
54484,54484,cancelled,,,
54485,54485,delivered,DHL,2025-12-02 05:39:27,2025-12-04 05:39:27
54486,54486,delivered,FedEx,2025-12-07 11:07:27,2025-12-17 11:07:27
54487,54487,delivered,FedEx,2026-04-23 06:02:07,2026-05-03 06:02:07
54488,54488,processing,DHL,,
54489,54489,cancelled,,,
54490,54490,cancelled,,,
54491,54491,cancelled,,,
54492,54492,cancelled,,,
54493,54493,processing,UPS,,
54494,54494,cancelled,,,
54495,54495,cancelled,,,
54496,54496,processing,InPost,,
54497,54497,delivered,InPost,2025-05-17 05:51:28,2025-05-27 05:51:28
54498,54498,cancelled,,,
54499,54499,processing,UPS,,
54500,54500,delivered,InPost,2026-03-13 06:57:41,2026-03-22 06:57:41
54501,54501,shipped,DHL,2026-01-31 06:11:15,
54502,54502,processing,DPD,,
54503,54503,delivered,FedEx,2026-03-02 12:49:06,2026-03-09 12:49:06
54504,54504,cancelled,,,
54505,54505,processing,DHL,,
54506,54506,cancelled,,,
54507,54507,delivered,FedEx,2026-02-23 05:16:37,2026-02-25 05:16:37
54508,54508,cancelled,,,
54509,54509,cancelled,,,
54510,54510,shipped,DHL,2025-05-22 22:05:27,
54511,54511,delivered,DHL,2025-06-12 12:34:12,2025-06-18 12:34:12
54512,54512,shipped,DHL,2025-09-02 05:25:46,
54513,54513,cancelled,,,
54514,54514,processing,FedEx,,
54515,54515,shipped,InPost,2026-04-28 04:24:12,
54516,54516,cancelled,,,
54517,54517,delivered,DPD,2026-03-28 23:57:36,2026-03-29 23:57:36
54518,54518,shipped,DPD,2025-08-24 00:47:31,
54519,54519,cancelled,,,
54520,54520,processing,DPD,,
54521,54521,processing,FedEx,,
54522,54522,cancelled,,,
54523,54523,cancelled,,,
54524,54524,cancelled,,,
54525,54525,delivered,InPost,2026-01-24 00:00:38,2026-01-31 00:00:38
54526,54526,shipped,UPS,2025-07-18 19:27:29,
54527,54527,shipped,UPS,2025-10-31 06:58:33,
54528,54528,delivered,DHL,2025-08-18 19:54:35,2025-08-25 19:54:35
54529,54529,processing,UPS,,
54530,54530,processing,DHL,,
54531,54531,processing,DPD,,
54532,54532,shipped,FedEx,2025-05-13 22:40:44,
54533,54533,processing,DHL,,
54534,54534,cancelled,,,
54535,54535,processing,InPost,,
54536,54536,processing,DHL,,
54537,54537,cancelled,,,
54538,54538,processing,UPS,,
54539,54539,processing,UPS,,
54540,54540,shipped,DHL,2026-03-17 07:29:53,
54541,54541,delivered,DPD,2025-09-14 11:32:17,2025-09-24 11:32:17
54542,54542,delivered,UPS,2025-10-26 16:26:21,2025-10-28 16:26:21
54543,54543,delivered,FedEx,2025-06-04 02:55:14,2025-06-14 02:55:14
54544,54544,delivered,DPD,2025-06-24 11:47:37,2025-07-02 11:47:37
54545,54545,delivered,UPS,2025-10-13 07:57:37,2025-10-21 07:57:37
54546,54546,delivered,FedEx,2026-04-22 20:20:47,2026-04-23 20:20:47
54547,54547,delivered,UPS,2025-06-07 00:45:55,2025-06-16 00:45:55
54548,54548,shipped,DHL,2025-07-28 14:54:46,
54549,54549,shipped,DPD,2026-04-12 01:46:07,
54550,54550,delivered,UPS,2025-06-28 19:43:41,2025-07-06 19:43:41
54551,54551,shipped,UPS,2026-03-07 11:08:02,
54552,54552,shipped,DHL,2025-07-27 10:39:30,
54553,54553,cancelled,,,
54554,54554,cancelled,,,
54555,54555,processing,InPost,,
54556,54556,delivered,DPD,2025-06-13 21:47:24,2025-06-19 21:47:24
54557,54557,processing,DPD,,
54558,54558,cancelled,,,
54559,54559,cancelled,,,
54560,54560,processing,DHL,,
54561,54561,shipped,UPS,2026-03-09 17:41:59,
54562,54562,cancelled,,,
54563,54563,processing,DHL,,
54564,54564,processing,UPS,,
54565,54565,delivered,DHL,2026-02-22 14:12:52,2026-02-27 14:12:52
54566,54566,delivered,InPost,2025-09-20 14:06:32,2025-09-23 14:06:32
54567,54567,cancelled,,,
54568,54568,delivered,DPD,2026-01-08 13:19:03,2026-01-15 13:19:03
54569,54569,shipped,UPS,2025-08-07 13:53:24,
54570,54570,delivered,DPD,2026-04-17 00:21:21,2026-04-22 00:21:21
54571,54571,cancelled,,,
54572,54572,delivered,DHL,2025-06-05 01:08:49,2025-06-13 01:08:49
54573,54573,delivered,UPS,2026-04-10 16:42:37,2026-04-20 16:42:37
54574,54574,delivered,FedEx,2026-04-17 17:28:50,2026-04-26 17:28:50
54575,54575,shipped,InPost,2025-06-10 09:53:51,
54576,54576,cancelled,,,
54577,54577,delivered,DPD,2025-09-17 17:48:07,2025-09-19 17:48:07
54578,54578,processing,InPost,,
54579,54579,shipped,UPS,2025-12-27 09:28:16,
54580,54580,processing,UPS,,
54581,54581,shipped,InPost,2025-12-06 05:41:46,
54582,54582,cancelled,,,
54583,54583,delivered,InPost,2025-12-09 14:23:43,2025-12-10 14:23:43
54584,54584,delivered,InPost,2026-04-13 15:35:58,2026-04-18 15:35:58
54585,54585,delivered,FedEx,2025-05-28 18:06:20,2025-06-03 18:06:20
54586,54586,delivered,DPD,2025-11-18 17:57:27,2025-11-19 17:57:27
54587,54587,shipped,DHL,2025-05-20 11:20:43,
54588,54588,cancelled,,,
54589,54589,processing,InPost,,
54590,54590,shipped,UPS,2026-04-25 18:52:45,
54591,54591,processing,InPost,,
54592,54592,processing,UPS,,
54593,54593,shipped,FedEx,2025-11-18 17:50:47,
54594,54594,processing,InPost,,
54595,54595,processing,InPost,,
54596,54596,shipped,DHL,2025-06-10 09:44:59,
54597,54597,shipped,DHL,2025-12-21 05:51:42,
54598,54598,cancelled,,,
54599,54599,delivered,InPost,2025-05-17 08:48:05,2025-05-25 08:48:05
54600,54600,shipped,FedEx,2025-05-27 19:32:29,
54601,54601,processing,InPost,,
54602,54602,cancelled,,,
54603,54603,processing,DPD,,
54604,54604,delivered,UPS,2026-04-22 10:32:07,2026-04-25 10:32:07
54605,54605,shipped,FedEx,2026-03-27 20:50:50,
54606,54606,processing,DPD,,
54607,54607,processing,FedEx,,
54608,54608,shipped,FedEx,2025-12-08 16:38:06,
54609,54609,cancelled,,,
54610,54610,cancelled,,,
54611,54611,cancelled,,,
54612,54612,processing,InPost,,
54613,54613,delivered,DHL,2026-01-24 10:46:09,2026-01-25 10:46:09
54614,54614,cancelled,,,
54615,54615,cancelled,,,
54616,54616,delivered,InPost,2026-02-09 09:29:37,2026-02-16 09:29:37
54617,54617,processing,FedEx,,
54618,54618,delivered,DHL,2025-05-21 06:26:13,2025-05-22 06:26:13
54619,54619,processing,DPD,,
54620,54620,shipped,DHL,2026-01-18 14:46:15,
54621,54621,shipped,UPS,2025-10-23 04:20:13,
54622,54622,cancelled,,,
54623,54623,processing,UPS,,
54624,54624,processing,UPS,,
54625,54625,delivered,FedEx,2025-07-07 17:55:42,2025-07-16 17:55:42
54626,54626,delivered,DHL,2025-11-17 04:47:30,2025-11-24 04:47:30
54627,54627,cancelled,,,
54628,54628,shipped,DPD,2025-07-13 16:09:58,
54629,54629,cancelled,,,
54630,54630,cancelled,,,
54631,54631,processing,InPost,,
54632,54632,delivered,DPD,2026-02-10 11:20:28,2026-02-16 11:20:28
54633,54633,delivered,InPost,2025-07-01 20:15:01,2025-07-03 20:15:01
54634,54634,processing,DHL,,
54635,54635,cancelled,,,
54636,54636,processing,DHL,,
54637,54637,processing,UPS,,
54638,54638,processing,InPost,,
54639,54639,delivered,InPost,2025-10-15 17:00:16,2025-10-23 17:00:16
54640,54640,processing,UPS,,
54641,54641,cancelled,,,
54642,54642,cancelled,,,
54643,54643,cancelled,,,
54644,54644,delivered,DPD,2025-10-08 04:13:50,2025-10-09 04:13:50
54645,54645,processing,UPS,,
54646,54646,processing,UPS,,
54647,54647,cancelled,,,
54648,54648,shipped,InPost,2025-12-24 20:49:34,
54649,54649,cancelled,,,
54650,54650,cancelled,,,
54651,54651,cancelled,,,
54652,54652,processing,UPS,,
54653,54653,delivered,UPS,2025-05-21 13:43:23,2025-05-30 13:43:23
54654,54654,shipped,UPS,2025-09-28 16:40:17,
54655,54655,delivered,DPD,2026-01-26 08:02:00,2026-01-30 08:02:00
54656,54656,shipped,DHL,2025-06-27 10:56:26,
54657,54657,cancelled,,,
54658,54658,delivered,FedEx,2025-10-27 12:51:52,2025-11-03 12:51:52
54659,54659,shipped,FedEx,2025-09-25 03:39:53,
54660,54660,processing,InPost,,
54661,54661,cancelled,,,
54662,54662,processing,FedEx,,
54663,54663,processing,UPS,,
54664,54664,delivered,UPS,2026-03-24 17:26:41,2026-03-26 17:26:41
54665,54665,shipped,InPost,2025-06-15 00:52:15,
54666,54666,shipped,UPS,2025-06-20 08:13:24,
54667,54667,delivered,InPost,2026-03-23 21:01:21,2026-03-31 21:01:21
54668,54668,processing,FedEx,,
54669,54669,shipped,DPD,2025-09-25 23:13:54,
54670,54670,delivered,FedEx,2025-10-31 08:39:05,2025-11-03 08:39:05
54671,54671,delivered,InPost,2025-07-06 13:11:58,2025-07-10 13:11:58
54672,54672,delivered,DPD,2026-04-07 01:22:10,2026-04-16 01:22:10
54673,54673,shipped,InPost,2025-08-25 01:08:49,
54674,54674,delivered,InPost,2025-06-23 05:04:34,2025-06-25 05:04:34
54675,54675,processing,DHL,,
54676,54676,delivered,UPS,2025-07-13 11:27:42,2025-07-20 11:27:42
54677,54677,processing,DHL,,
54678,54678,delivered,FedEx,2025-08-08 09:31:22,2025-08-16 09:31:22
54679,54679,delivered,InPost,2026-01-22 16:43:50,2026-01-29 16:43:50
54680,54680,processing,UPS,,
54681,54681,delivered,FedEx,2026-04-04 03:11:16,2026-04-08 03:11:16
54682,54682,delivered,DPD,2025-09-20 18:29:42,2025-09-26 18:29:42
54683,54683,delivered,DHL,2025-11-06 12:37:52,2025-11-12 12:37:52
54684,54684,cancelled,,,
54685,54685,cancelled,,,
54686,54686,shipped,UPS,2026-02-13 11:53:27,
54687,54687,delivered,FedEx,2025-12-25 21:25:31,2025-12-29 21:25:31
54688,54688,delivered,DHL,2025-12-02 19:12:34,2025-12-09 19:12:34
54689,54689,cancelled,,,
54690,54690,processing,DHL,,
54691,54691,shipped,UPS,2026-03-28 05:54:57,
54692,54692,delivered,DPD,2025-10-30 11:57:20,2025-10-31 11:57:20
54693,54693,cancelled,,,
54694,54694,cancelled,,,
54695,54695,delivered,DHL,2025-05-20 03:40:35,2025-05-21 03:40:35
54696,54696,processing,FedEx,,
54697,54697,delivered,UPS,2025-10-01 13:01:16,2025-10-05 13:01:16
54698,54698,cancelled,,,
54699,54699,shipped,DHL,2026-02-15 23:37:01,
54700,54700,processing,DHL,,
54701,54701,processing,DPD,,
54702,54702,shipped,InPost,2025-11-11 03:11:31,
54703,54703,processing,DPD,,
54704,54704,cancelled,,,
54705,54705,processing,UPS,,
54706,54706,processing,InPost,,
54707,54707,processing,FedEx,,
54708,54708,delivered,DHL,2025-09-23 08:10:35,2025-10-01 08:10:35
54709,54709,cancelled,,,
54710,54710,processing,FedEx,,
54711,54711,shipped,DPD,2025-07-07 01:15:00,
54712,54712,delivered,InPost,2025-09-12 04:45:33,2025-09-16 04:45:33
54713,54713,delivered,FedEx,2025-11-24 14:44:57,2025-11-29 14:44:57
54714,54714,delivered,DPD,2025-10-15 16:41:25,2025-10-24 16:41:25
54715,54715,delivered,DPD,2025-11-14 15:45:15,2025-11-23 15:45:15
54716,54716,processing,DPD,,
54717,54717,shipped,DHL,2025-09-10 06:45:30,
54718,54718,shipped,DHL,2025-10-30 15:04:57,
54719,54719,delivered,FedEx,2025-08-26 13:35:19,2025-08-28 13:35:19
54720,54720,cancelled,,,
54721,54721,cancelled,,,
54722,54722,cancelled,,,
54723,54723,delivered,DPD,2026-05-09 20:18:54,2026-05-13 20:18:54
54724,54724,processing,FedEx,,
54725,54725,processing,FedEx,,
54726,54726,delivered,UPS,2026-03-14 18:25:25,2026-03-18 18:25:25
54727,54727,delivered,InPost,2025-08-10 09:20:09,2025-08-18 09:20:09
54728,54728,delivered,DHL,2025-10-16 15:38:14,2025-10-20 15:38:14
54729,54729,delivered,UPS,2025-10-28 02:10:13,2025-11-05 02:10:13
54730,54730,cancelled,,,
54731,54731,processing,InPost,,
54732,54732,delivered,InPost,2025-11-05 07:54:00,2025-11-09 07:54:00
54733,54733,delivered,InPost,2025-08-04 18:28:33,2025-08-09 18:28:33
54734,54734,cancelled,,,
54735,54735,cancelled,,,
54736,54736,shipped,FedEx,2026-04-13 02:53:39,
54737,54737,shipped,DHL,2025-11-30 03:41:33,
54738,54738,processing,DPD,,
54739,54739,shipped,DPD,2026-02-08 10:02:33,
54740,54740,cancelled,,,
54741,54741,processing,DPD,,
54742,54742,delivered,UPS,2025-08-25 01:58:35,2025-08-27 01:58:35
54743,54743,processing,InPost,,
54744,54744,delivered,DHL,2025-09-28 18:54:09,2025-10-07 18:54:09
54745,54745,processing,DPD,,
54746,54746,processing,DHL,,
54747,54747,processing,UPS,,
54748,54748,shipped,InPost,2026-02-17 01:08:21,
54749,54749,processing,UPS,,
54750,54750,cancelled,,,
54751,54751,shipped,UPS,2026-02-17 15:09:35,
54752,54752,delivered,DHL,2026-04-19 14:05:43,2026-04-26 14:05:43
54753,54753,processing,DHL,,
54754,54754,shipped,DPD,2026-04-24 15:45:52,
54755,54755,processing,DPD,,
54756,54756,processing,InPost,,
54757,54757,processing,InPost,,
54758,54758,cancelled,,,
54759,54759,shipped,DHL,2026-05-05 23:02:51,
54760,54760,cancelled,,,
54761,54761,cancelled,,,
54762,54762,shipped,DPD,2026-01-02 03:29:17,
54763,54763,shipped,DPD,2026-01-31 08:15:54,
54764,54764,delivered,FedEx,2025-07-25 23:11:10,2025-07-31 23:11:10
54765,54765,cancelled,,,
54766,54766,shipped,UPS,2026-03-11 04:00:43,
54767,54767,cancelled,,,
54768,54768,processing,DPD,,
54769,54769,shipped,InPost,2025-06-02 02:51:30,
54770,54770,processing,FedEx,,
54771,54771,processing,DPD,,
54772,54772,delivered,InPost,2025-10-05 01:40:17,2025-10-09 01:40:17
54773,54773,cancelled,,,
54774,54774,delivered,FedEx,2025-05-19 22:29:16,2025-05-23 22:29:16
54775,54775,processing,FedEx,,
54776,54776,shipped,FedEx,2026-01-06 17:19:42,
54777,54777,cancelled,,,
54778,54778,processing,DHL,,
54779,54779,shipped,DHL,2025-08-07 21:38:53,
54780,54780,processing,InPost,,
54781,54781,processing,DHL,,
54782,54782,delivered,InPost,2025-07-16 21:24:20,2025-07-23 21:24:20
54783,54783,shipped,FedEx,2026-04-28 12:41:39,
54784,54784,delivered,InPost,2025-06-09 14:49:51,2025-06-13 14:49:51
54785,54785,delivered,UPS,2026-03-09 19:23:00,2026-03-10 19:23:00
54786,54786,delivered,DHL,2025-10-14 03:18:41,2025-10-17 03:18:41
54787,54787,delivered,DPD,2025-11-23 08:56:01,2025-11-25 08:56:01
54788,54788,cancelled,,,
54789,54789,cancelled,,,
54790,54790,delivered,UPS,2025-10-01 09:22:19,2025-10-10 09:22:19
54791,54791,cancelled,,,
54792,54792,cancelled,,,
54793,54793,shipped,UPS,2026-01-18 22:15:17,
54794,54794,processing,InPost,,
54795,54795,delivered,UPS,2026-02-03 14:22:08,2026-02-08 14:22:08
54796,54796,cancelled,,,
54797,54797,processing,InPost,,
54798,54798,delivered,DPD,2025-08-22 17:42:52,2025-08-26 17:42:52
54799,54799,processing,DHL,,
54800,54800,processing,DHL,,
54801,54801,processing,DPD,,
54802,54802,shipped,InPost,2026-04-09 18:18:36,
54803,54803,shipped,DHL,2026-05-02 15:21:05,
54804,54804,shipped,DPD,2026-02-16 09:58:10,
54805,54805,delivered,FedEx,2025-10-17 14:51:25,2025-10-19 14:51:25
54806,54806,delivered,FedEx,2025-09-14 07:14:53,2025-09-24 07:14:53
54807,54807,cancelled,,,
54808,54808,delivered,DHL,2025-07-20 01:08:51,2025-07-24 01:08:51
54809,54809,delivered,FedEx,2025-10-18 15:40:14,2025-10-20 15:40:14
54810,54810,delivered,UPS,2025-09-29 08:11:36,2025-09-30 08:11:36
54811,54811,processing,UPS,,
54812,54812,shipped,DPD,2025-05-11 00:08:55,
54813,54813,shipped,DHL,2025-12-29 06:28:26,
54814,54814,processing,UPS,,
54815,54815,cancelled,,,
54816,54816,cancelled,,,
54817,54817,processing,DPD,,
54818,54818,delivered,UPS,2025-10-24 10:20:52,2025-10-27 10:20:52
54819,54819,delivered,FedEx,2025-06-03 06:30:23,2025-06-07 06:30:23
54820,54820,cancelled,,,
54821,54821,delivered,DPD,2026-05-07 19:29:33,2026-05-08 19:29:33
54822,54822,delivered,InPost,2026-01-26 06:17:01,2026-01-30 06:17:01
54823,54823,shipped,InPost,2026-02-04 23:03:04,
54824,54824,shipped,UPS,2025-06-05 08:28:53,
54825,54825,processing,UPS,,
54826,54826,cancelled,,,
54827,54827,cancelled,,,
54828,54828,cancelled,,,
54829,54829,delivered,UPS,2026-01-24 15:10:39,2026-02-03 15:10:39
54830,54830,delivered,DPD,2026-03-28 17:33:45,2026-04-01 17:33:45
54831,54831,shipped,FedEx,2025-07-10 11:34:33,
54832,54832,processing,FedEx,,
54833,54833,processing,DPD,,
54834,54834,processing,InPost,,
54835,54835,delivered,DHL,2025-07-28 16:12:32,2025-07-29 16:12:32
54836,54836,delivered,UPS,2026-05-06 01:07:50,2026-05-09 01:07:50
54837,54837,cancelled,,,
54838,54838,delivered,DHL,2025-07-17 18:15:40,2025-07-21 18:15:40
54839,54839,delivered,DHL,2025-12-01 04:55:34,2025-12-08 04:55:34
54840,54840,processing,DPD,,
54841,54841,delivered,FedEx,2026-05-09 00:38:11,2026-05-17 00:38:11
54842,54842,processing,DHL,,
54843,54843,delivered,DHL,2026-03-31 01:47:38,2026-04-03 01:47:38
54844,54844,shipped,InPost,2025-09-14 19:11:37,
54845,54845,processing,UPS,,
54846,54846,delivered,UPS,2026-04-27 23:08:58,2026-04-28 23:08:58
54847,54847,processing,InPost,,
54848,54848,shipped,UPS,2025-12-07 20:33:45,
54849,54849,processing,FedEx,,
54850,54850,shipped,DHL,2025-11-10 13:58:21,
54851,54851,shipped,InPost,2025-05-12 21:52:27,
54852,54852,cancelled,,,
54853,54853,shipped,DHL,2025-08-17 14:58:21,
54854,54854,shipped,InPost,2025-07-23 23:07:49,
54855,54855,cancelled,,,
54856,54856,processing,DHL,,
54857,54857,processing,FedEx,,
54858,54858,delivered,InPost,2026-04-03 15:21:55,2026-04-09 15:21:55
54859,54859,cancelled,,,
54860,54860,shipped,InPost,2025-06-30 20:20:35,
54861,54861,shipped,InPost,2025-12-20 21:45:31,
54862,54862,cancelled,,,
54863,54863,shipped,InPost,2025-11-08 18:23:40,
54864,54864,cancelled,,,
54865,54865,cancelled,,,
54866,54866,delivered,DPD,2025-06-23 16:09:41,2025-06-28 16:09:41
54867,54867,cancelled,,,
54868,54868,cancelled,,,
54869,54869,cancelled,,,
54870,54870,processing,InPost,,
54871,54871,delivered,FedEx,2026-04-10 19:09:04,2026-04-20 19:09:04
54872,54872,shipped,UPS,2026-01-24 07:13:13,
54873,54873,delivered,InPost,2025-08-16 05:10:19,2025-08-24 05:10:19
54874,54874,delivered,DHL,2025-09-05 07:25:35,2025-09-11 07:25:35
54875,54875,shipped,DPD,2026-02-25 08:41:49,
54876,54876,cancelled,,,
54877,54877,delivered,InPost,2025-10-11 15:49:58,2025-10-16 15:49:58
54878,54878,delivered,DHL,2025-07-16 03:43:26,2025-07-21 03:43:26
54879,54879,cancelled,,,
54880,54880,cancelled,,,
54881,54881,processing,InPost,,
54882,54882,shipped,InPost,2025-12-20 04:35:31,
54883,54883,cancelled,,,
54884,54884,processing,DPD,,
54885,54885,delivered,InPost,2025-08-05 12:56:38,2025-08-10 12:56:38
54886,54886,delivered,DPD,2025-08-05 20:32:59,2025-08-09 20:32:59
54887,54887,delivered,DHL,2026-01-19 20:02:23,2026-01-22 20:02:23
54888,54888,delivered,InPost,2026-02-21 20:26:00,2026-02-22 20:26:00
54889,54889,cancelled,,,
54890,54890,processing,DPD,,
54891,54891,cancelled,,,
54892,54892,delivered,InPost,2026-04-06 03:24:03,2026-04-14 03:24:03
54893,54893,delivered,InPost,2026-01-26 10:00:16,2026-01-31 10:00:16
54894,54894,processing,UPS,,
54895,54895,processing,UPS,,
54896,54896,delivered,UPS,2025-10-17 18:26:16,2025-10-25 18:26:16
54897,54897,processing,UPS,,
54898,54898,cancelled,,,
54899,54899,delivered,FedEx,2025-11-20 23:03:24,2025-11-30 23:03:24
54900,54900,cancelled,,,
54901,54901,processing,FedEx,,
54902,54902,processing,DHL,,
54903,54903,processing,InPost,,
54904,54904,processing,DHL,,
54905,54905,shipped,InPost,2025-08-29 03:02:40,
54906,54906,processing,InPost,,
54907,54907,cancelled,,,
54908,54908,shipped,DHL,2026-03-02 03:24:58,
54909,54909,delivered,DHL,2025-09-01 04:07:03,2025-09-11 04:07:03
54910,54910,delivered,DPD,2026-01-26 07:53:54,2026-01-28 07:53:54
54911,54911,processing,FedEx,,
54912,54912,delivered,DPD,2025-10-01 14:58:59,2025-10-09 14:58:59
54913,54913,processing,InPost,,
54914,54914,delivered,DHL,2025-06-16 10:28:44,2025-06-22 10:28:44
54915,54915,shipped,DHL,2026-02-17 13:53:38,
54916,54916,shipped,UPS,2025-12-20 15:26:23,
54917,54917,delivered,InPost,2025-11-23 09:21:52,2025-11-30 09:21:52
54918,54918,processing,UPS,,
54919,54919,processing,InPost,,
54920,54920,processing,DHL,,
54921,54921,delivered,DPD,2025-09-22 20:26:07,2025-09-26 20:26:07
54922,54922,shipped,DHL,2026-01-15 23:52:08,
54923,54923,processing,InPost,,
54924,54924,cancelled,,,
54925,54925,processing,FedEx,,
54926,54926,delivered,UPS,2025-12-31 02:11:16,2026-01-07 02:11:16
54927,54927,delivered,DHL,2026-04-02 20:21:45,2026-04-03 20:21:45
54928,54928,delivered,InPost,2025-12-19 10:20:19,2025-12-24 10:20:19
54929,54929,shipped,DPD,2025-09-19 08:15:07,
54930,54930,cancelled,,,
54931,54931,processing,InPost,,
54932,54932,cancelled,,,
54933,54933,delivered,FedEx,2025-09-24 22:27:21,2025-10-02 22:27:21
54934,54934,delivered,DPD,2026-02-21 15:25:48,2026-02-26 15:25:48
54935,54935,processing,FedEx,,
54936,54936,shipped,FedEx,2026-02-11 17:49:31,
54937,54937,cancelled,,,
54938,54938,shipped,DPD,2026-04-07 17:37:39,
54939,54939,processing,UPS,,
54940,54940,processing,UPS,,
54941,54941,cancelled,,,
54942,54942,cancelled,,,
54943,54943,delivered,FedEx,2025-06-23 22:31:54,2025-06-26 22:31:54
54944,54944,processing,DPD,,
